0.19512744,-0.16280572,9.7479925,1616304626
0.16879122,-0.17118542,9.751583,1795862876
0.14844051,-0.16639702,9.736021,1975444543
0.1448492,-0.16879122,9.783905,2155014293
0.23582886,-0.1604115,9.713276,2334566126
0.14963761,-0.1592144,9.740809,2514026085
0.12808979,-0.1388637,9.759963,2693729377
0.23104046,-0.19871874,9.767146,2873143960
0.1340753,-0.17956513,9.767146,3052982752
0.1388637,-0.1592144,9.7803135,3232387669
0.22744916,-0.19991584,9.7479925,3412052794
0.16400282,-0.16759412,9.727641,3591394919
0.16280572,-0.18555063,9.740809,3771187794
0.17836803,-0.20350714,9.750386,3951570877
0.1592144,-0.16160862,9.716867,4130290877
0.18076223,-0.17357962,9.767146,4310615252
0.18794483,-0.15801731,9.757569,4489316711
0.17836803,-0.16998832,9.757569,4668808086
0.17477672,-0.14963761,9.7563715,4848536128
0.18674773,-0.14963761,9.759963,5028179211
0.19393034,-0.16160862,9.767146,5207860086
0.17357962,-0.17357962,9.7563715,5387406420
0.18555063,-0.15203181,9.763555,5566846545
0.18195933,-0.16400282,9.76116,5746504045
0.17717093,-0.16759412,9.716867,5925931836
0.17956513,-0.1604115,9.752781,6106405045
0.19153613,-0.1352724,9.757569,6285921920
0.19512744,-0.15562311,9.76116,6464787170
0.18555063,-0.16400282,9.744401,6644358378
0.19871874,-0.16998832,9.725247,6823965045
0.16519992,-0.15801731,9.7863,7003400212
0.18435353,-0.15562311,9.76116,7183768212
0.17597382,-0.17597382,9.7479925,7362538295
0.19512744,-0.15801731,9.728839,7542890129
0.19752164,-0.16519992,9.779117,7722548587
0.18794483,-0.14724341,9.757569,7902025546
0.17956513,-0.19393034,9.7084875,8080975879
0.1604115,-0.16400282,9.731233,8261195546
0.17238252,-0.1604115,9.793482,8440743171
0.16639702,-0.1592144,9.759963,8619522213
0.17118542,-0.16280572,9.746795,8799894004
0.17357962,-0.16400282,9.721656,8978760546
0.17477672,-0.16759412,9.743204,9158247463
0.15682021,-0.12090719,9.680955,9337842005
0.18555063,-0.16400282,9.76116,9517213380
0.18435353,-0.16160862,9.742006,9696910172
0.17836803,-0.15083471,9.627085,9876458713
0.21787235,-0.19512744,9.738416,10056076130
0.15682021,-0.14844051,9.800665,10235684922
0.15203181,-0.17238252,9.7479925,10415381880
0.18076223,-0.16400282,9.737218,10594852589
0.16639702,-0.14604631,9.753978,10774502547
0.16639702,-0.1592144,9.764751,10954074339
0.17836803,-0.16879122,9.725247,11134171506
0.16639702,-0.18076223,9.775525,11313076922
0.17238252,-0.16639702,9.743204,11492686547
0.19153613,-0.1592144,9.767146,11673115548
0.19153613,-0.1448492,9.716867,11851646881
0.17717093,-0.17357962,9.738416,12032079714
0.17956513,-0.16280572,9.706094,12211754006
0.16519992,-0.17357962,9.744401,12391360673
0.16519992,-0.16639702,9.744401,12570860798
0.18076223,-0.16639702,9.727641,12749810590
0.17238252,-0.16280572,9.793482,12929246423
0.17477672,-0.15442601,9.774328,13108790465
0.16160862,-0.15562311,9.739613,13288418173
0.18794483,-0.16519992,9.753978,13468268840
0.17477672,-0.1376666,9.750386,13648369882
0.18195933,-0.1592144,9.7719345,13828017882
0.18794483,-0.16400282,9.76116,14006430590
0.17477672,-0.15083471,9.76116,14186052590
0.19153613,-0.16400282,9.7324295,14365915049
0.18076223,-0.16400282,9.765948,14546124174
0.18914193,-0.17357962,9.744401,14725775466
0.18435353,-0.18914193,9.762358,14904694007
0.15562311,-0.15322891,9.770737,15084871216
0.18076223,-0.16400282,9.740809,15264417299
0.16160862,-0.17477672,9.739613,15444025591
0.17477672,-0.16639702,9.749189,15622711758
0.15801731,-0.16400282,9.750386,15803196508
0.18076223,-0.15801731,9.7324295,15981950425
0.17118542,-0.18076223,9.7563715,16162334258
0.18555063,-0.15203181,9.725247,16341892758
0.16998832,-0.17717093,9.752781,16520637842
0.16519992,-0.14724341,9.759963,16701060342
0.19871874,-0.17118542,9.740809,16879917467
0.18674773,-0.16639702,9.759963,17060163300
0.19033903,-0.18195933,9.726444,17239060342
0.18674773,-0.18076223,9.745598,17419319717
0.17836803,-0.17238252,9.752781,17599380550
0.16639702,-0.17836803,9.7084875,17778051717
0.18794483,-0.1604115,9.745598,17957453259
0.17477672,-0.1436521,9.791088,18136718384
0.18435353,-0.17477672,9.702502,18317171092
0.17956513,-0.16160862,9.76954,18496037634
0.17357962,-0.15203181,9.773131,18676253551
0.18195933,-0.1604115,9.750386,18855867218
0.19153613,-0.17477672,9.730036,19034562468
0.17118542,-0.17597382,9.716867,19215058468
0.17238252,-0.15801731,9.755175,19394850093
0.17597382,-0.16879122,9.737218,19574173635
0.18914193,-0.16519992,9.753978,19753043135
0.17956513,-0.17956513,9.767146,19933300260
0.15203181,-0.16639702,9.764751,20112887052
0.18435353,-0.17836803,9.7803135,20292448593
0.15801731,-0.1364695,9.734824,20472001468
0.18555063,-0.17357962,9.765948,20651539135
0.19991584,-0.1376666,9.744401,20830448469
0.17238252,-0.1592144,9.744401,21009924552
0.20231004,-0.18076223,9.745598,21190238719
0.17836803,-0.15682021,9.763555,21368901302
0.16759412,-0.17118542,9.744401,21548690969
0.16639702,-0.18555063,9.721656,21728516469
0.18674773,-0.18555063,9.738416,21908106344
0.16280572,-0.15442601,9.716867,22088566677
0.19153613,-0.16759412,9.752781,22266972261
0.16998832,-0.1340753,9.740809,22446667303
0.14724341,-0.142455,9.7563715,22626173928
0.19033903,-0.15562311,9.740809,22806400511
0.18914193,-0.15562311,9.770737,22985338595
0.18435353,-0.16759412,9.733627,23165552720
0.16759412,-0.15083471,9.706094,23344463678
0.17118542,-0.15562311,9.765948,23524516678
0.18914193,-0.17357962,9.746795,23704331512
0.19512744,-0.16759412,9.738416,23883825928
0.1604115,-0.1592144,9.700109,24063518303
0.17836803,-0.15083471,9.751583,24242945054
0.21308395,-0.16998832,9.714474,24422506345
0.14844051,-0.15083471,9.76954,24602117387
0.20470424,-0.14724341,9.751583,24781639512
0.19153613,-0.15562311,9.745598,24961213179
0.19033903,-0.17477672,9.757569,25140826054
0.16879122,-0.17357962,9.737218,25320389762
0.18435353,-0.17836803,9.779117,25499405304
0.1592144,-0.15801731,9.753978,25678834096
0.16280572,-0.14724341,9.768343,25858305054
0.18674773,-0.18195933,9.776723,26038695138
0.17477672,-0.18315643,9.742006,26218228554
0.17717093,-0.15562311,9.746795,26397186305
0.17717093,-0.17357962,9.757569,26576679763
0.16639702,-0.17118542,9.773131,26756188346
0.17836803,-0.17357962,9.759963,26936556013
0.18315643,-0.18435353,9.727641,27116114222
