time,x,y,z,MF
6.320,1.14,-38.76,-6.12,39.26
6.328,1.14,-38.76,-6.12,39.26
6.338,1.14,-38.82,-6.12,39.32
6.348,1.14,-38.82,-6.12,39.32
6.358,1.20,-38.76,-6.12,39.26
6.377,1.20,-38.76,-6.12,39.26
6.380,1.20,-38.76,-6.12,39.26
6.423,1.20,-38.70,-6.12,39.20
6.424,1.20,-38.70,-6.12,39.20
6.425,1.20,-38.70,-6.12,39.20
6.426,1.20,-38.70,-6.12,39.20
6.428,1.20,-38.70,-6.12,39.20
6.439,1.20,-38.70,-6.12,39.20
6.448,1.20,-38.70,-6.12,39.20
6.458,1.20,-38.70,-6.12,39.20
6.488,1.20,-38.70,-6.12,39.20
6.491,1.20,-38.64,-6.12,39.14
6.493,1.20,-38.70,-6.12,39.20
6.498,1.20,-38.70,-6.12,39.20
6.528,1.14,-38.70,-6.18,39.21
6.529,1.14,-38.70,-6.18,39.21
6.530,1.14,-38.70,-6.18,39.21
6.540,1.14,-38.70,-6.18,39.21
6.547,1.14,-38.70,-6.18,39.21
6.558,1.14,-38.70,-6.18,39.21
6.567,1.14,-38.70,-6.18,39.21
6.586,1.14,-38.70,-6.18,39.21
6.588,1.14,-38.76,-6.18,39.27
6.597,1.14,-38.76,-6.18,39.27
6.631,1.14,-38.76,-6.12,39.26
6.633,1.20,-38.76,-6.12,39.26
6.635,1.20,-38.76,-6.12,39.26
6.641,1.14,-38.76,-6.12,39.26
6.648,1.14,-38.76,-6.00,39.24
6.659,1.14,-38.82,-5.94,39.29
6.667,1.14,-38.82,-5.88,39.28
6.677,1.14,-38.82,-5.82,39.27
6.704,1.14,-38.88,-5.76,39.32
6.708,1.14,-38.88,-5.64,39.30
6.709,1.14,-38.94,-5.58,39.35
6.717,1.14,-38.94,-5.58,39.35
6.752,1.14,-39.00,-5.58,39.41
6.754,1.20,-39.00,-5.58,39.42
6.755,1.20,-39.00,-5.58,39.42
6.757,1.20,-39.00,-5.64,39.42
6.767,1.20,-39.00,-5.64,39.42
6.786,1.26,-39.00,-5.70,39.43
6.788,1.26,-39.00,-5.76,39.44
6.812,1.26,-39.00,-5.82,39.45
6.813,1.26,-39.00,-5.88,39.46
6.816,1.26,-39.00,-5.88,39.46
6.826,1.26,-39.00,-5.94,39.47
6.836,1.26,-39.00,-6.00,39.48
6.846,1.20,-39.00,-6.00,39.48
6.862,1.20,-39.00,-6.00,39.48
6.867,1.08,-38.94,-6.00,39.41
6.892,0.96,-38.94,-6.00,39.41
6.893,0.84,-38.94,-6.00,39.41
6.896,0.78,-38.94,-5.94,39.40
6.910,0.72,-38.88,-5.94,39.34
6.916,0.66,-38.88,-5.94,39.34
6.927,0.60,-38.88,-5.94,39.34
6.935,0.54,-38.88,-5.88,39.33
6.946,0.54,-38.88,-5.88,39.33
6.958,0.60,-38.88,-5.94,39.34
6.975,0.66,-38.88,-5.94,39.34
6.977,0.66,-38.82,-5.94,39.28
6.985,0.66,-38.88,-6.00,39.35
7.018,0.72,-38.88,-6.00,39.35
7.020,0.72,-38.88,-6.06,39.36
7.021,0.78,-38.88,-6.06,39.36
7.029,0.90,-38.88,-6.06,39.36
7.035,0.96,-38.88,-6.12,39.37
7.046,1.02,-38.88,-6.12,39.37
7.055,1.08,-38.88,-6.18,39.38
7.072,1.14,-38.88,-6.12,39.38
7.111,1.20,-38.88,-6.12,39.38
7.113,1.20,-38.94,-6.12,39.44
7.114,1.20,-38.94,-6.12,39.44
7.115,1.20,-38.94,-6.12,39.44
7.115,1.14,-39.00,-6.12,39.49
7.128,1.08,-39.00,-6.12,39.49
7.134,0.96,-39.06,-6.12,39.55
7.146,0.84,-39.12,-6.12,39.60
7.153,0.72,-39.12,-6.12,39.60
7.165,0.60,-39.18,-6.18,39.67
7.174,0.48,-39.18,-6.18,39.67
7.202,0.42,-39.24,-6.18,39.73
7.203,0.36,-39.24,-6.18,39.73
7.203,0.30,-39.24,-6.18,39.72
7.233,0.24,-39.24,-6.18,39.72
7.234,0.30,-39.24,-6.24,39.73
7.234,0.36,-39.24,-6.24,39.73
7.244,0.42,-39.30,-6.24,39.79
7.254,0.42,-39.30,-6.30,39.80
7.263,0.48,-39.36,-6.30,39.86
7.273,0.54,-39.36,-6.30,39.86
7.287,0.54,-39.36,-6.30,39.86
7.293,0.60,-39.42,-6.24,39.92
7.315,0.66,-39.42,-6.24,39.92
7.316,0.66,-39.48,-6.24,39.98
7.323,0.66,-39.48,-6.24,39.98
7.333,0.72,-39.48,-6.24,39.98
7.343,0.66,-39.48,-6.18,39.97
7.354,0.66,-39.48,-6.18,39.97
7.378,0.66,-39.48,-6.18,39.97
7.380,0.66,-39.48,-6.18,39.97
7.390,0.60,-39.54,-6.18,40.02
7.393,0.60,-39.54,-6.12,40.02
7.428,0.60,-39.60,-6.06,40.07
7.433,0.60,-39.60,-6.00,40.06
7.435,0.54,-39.60,-5.88,40.04
7.436,0.54,-39.60,-5.82,40.03
7.443,0.54,-39.66,-5.70,40.07
7.453,0.54,-39.66,-5.64,40.06
7.476,0.54,-39.66,-5.58,40.05
7.479,0.54,-39.66,-5.58,40.05
7.509,0.54,-39.66,-5.52,40.05
7.511,0.54,-39.66,-5.52,40.05
7.512,0.54,-39.72,-5.52,40.11
7.514,0.54,-39.66,-5.58,40.05
7.523,0.54,-39.66,-5.58,40.05
7.533,0.54,-39.72,-5.64,40.12
7.543,0.54,-39.72,-5.64,40.12
7.553,0.54,-39.78,-5.70,40.19
7.562,0.60,-39.78,-5.70,40.19
7.585,0.60,-39.84,-5.82,40.27
7.588,0.60,-39.84,-5.88,40.28
7.592,0.60,-39.90,-5.94,40.34
7.606,0.54,-39.90,-6.00,40.35
7.614,0.54,-39.90,-6.06,40.36
7.622,0.54,-39.90,-6.18,40.38
7.633,0.54,-39.90,-6.30,40.40
7.642,0.54,-39.96,-6.36,40.47
7.654,0.54,-39.96,-6.42,40.48
7.662,0.48,-39.96,-6.42,40.48
7.672,0.48,-39.96,-6.48,40.48
7.718,0.48,-40.02,-6.54,40.55
7.718,0.48,-40.02,-6.54,40.55
7.719,0.42,-40.02,-6.48,40.54
7.719,0.42,-40.02,-6.36,40.52
7.721,0.42,-40.02,-6.30,40.52
7.736,0.42,-40.02,-6.18,40.50
7.742,0.42,-40.02,-6.06,40.48
7.752,0.42,-40.02,-5.94,40.46
7.761,0.48,-40.02,-5.76,40.44
7.777,0.48,-40.02,-5.64,40.42
7.781,0.48,-40.02,-5.58,40.41
7.819,0.48,-40.02,-5.52,40.40
7.820,0.48,-40.02,-5.46,40.39
7.821,0.48,-40.02,-5.46,40.39
7.822,0.48,-40.02,-5.46,40.39
7.830,0.48,-40.02,-5.46,40.39
7.840,0.48,-40.02,-5.46,40.39
7.853,0.48,-39.96,-5.46,40.33
7.860,0.48,-39.96,-5.46,40.33
7.871,0.36,-39.96,-5.46,40.33
7.880,0.30,-39.96,-5.52,40.34
7.899,0.24,-39.96,-5.52,40.34
7.904,0.12,-39.96,-5.52,40.34
7.913,0.06,-39.96,-5.52,40.34
7.942,0.00,-40.02,-5.52,40.40
7.944,-0.12,-40.02,-5.52,40.40
7.946,-0.18,-40.02,-5.58,40.41
7.949,-0.12,-40.02,-5.58,40.41
7.960,-0.12,-40.02,-5.64,40.42
7.983,-0.06,-40.02,-5.64,40.42
7.985,-0.06,-40.02,-5.70,40.42
7.989,-0.06,-40.08,-5.70,40.48
8.000,0.00,-40.08,-5.76,40.49
8.010,0.00,-40.08,-5.76,40.49
8.023,0.06,-40.08,-5.82,40.50
8.029,0.00,-40.08,-5.82,40.50
8.039,0.00,-40.08,-5.82,40.50
8.049,0.00,-40.08,-5.82,40.50
8.059,0.00,-40.08,-5.82,40.50
8.089,0.00,-40.14,-5.82,40.56
8.092,0.00,-40.20,-5.82,40.62
8.093,0.00,-40.26,-5.82,40.68
8.099,0.00,-40.38,-5.82,40.80
8.118,0.00,-40.44,-5.82,40.86
8.120,0.06,-40.56,-5.82,40.98
8.128,0.12,-40.62,-5.82,41.03
8.139,0.24,-40.74,-5.82,41.15
8.149,0.42,-40.80,-5.76,41.21
8.158,0.54,-40.86,-5.76,41.27
8.168,0.72,-40.86,-5.76,41.27
8.186,0.90,-40.92,-5.76,41.33
8.188,1.08,-40.86,-5.76,41.28
8.198,1.14,-40.86,-5.76,41.28
8.215,1.20,-40.86,-5.76,41.28
8.218,1.26,-40.86,-5.76,41.28
8.230,1.20,-40.86,-5.76,41.28
8.238,1.20,-40.86,-5.76,41.28
8.247,1.14,-40.86,-5.82,41.29
8.258,1.02,-40.86,-5.82,41.29
8.268,0.90,-40.86,-5.82,41.28
8.299,0.78,-40.86,-5.88,41.29
8.301,0.72,-40.86,-5.88,41.29
8.302,0.60,-40.86,-5.94,41.29
8.338,0.54,-40.86,-5.94,41.29
8.339,0.42,-40.86,-6.00,41.30
8.340,0.30,-40.92,-6.00,41.36
8.341,0.30,-40.92,-6.00,41.36
8.347,0.24,-40.92,-6.00,41.36
8.357,0.24,-40.98,-5.94,41.41
8.367,0.24,-40.98,-5.88,41.40
8.395,0.24,-40.98,-5.88,41.40
8.398,0.24,-40.98,-5.82,41.39
8.399,0.24,-40.98,-5.82,41.39
8.429,0.24,-40.98,-5.76,41.38
8.430,0.24,-40.98,-5.76,41.38
8.431,0.24,-40.98,-5.76,41.38
8.437,0.18,-40.98,-5.76,41.38
8.447,0.12,-40.98,-5.76,41.38
8.458,0.12,-41.04,-5.76,41.44
8.466,0.06,-41.04,-5.76,41.44
8.478,0.00,-41.16,-5.76,41.56
8.488,-0.06,-41.28,-5.76,41.68
8.506,-0.06,-41.40,-5.76,41.80
8.509,-0.06,-41.52,-5.76,41.92
8.517,-0.12,-41.64,-5.76,42.04
8.540,-0.12,-41.70,-5.70,42.09
8.541,-0.12,-41.76,-5.70,42.15
8.546,-0.12,-41.82,-5.70,42.21
8.560,-0.12,-41.76,-5.70,42.15
8.567,-0.18,-41.70,-5.70,42.09
8.577,-0.18,-41.64,-5.70,42.03
8.586,-0.18,-41.58,-5.70,41.97
8.607,-0.18,-41.52,-5.76,41.92
8.610,-0.18,-41.46,-5.76,41.86
8.617,-0.24,-41.40,-5.82,41.81
8.641,-0.18,-41.34,-5.88,41.76
8.643,-0.18,-41.34,-5.88,41.76
8.646,-0.18,-41.34,-5.94,41.76
8.656,-0.18,-41.34,-6.00,41.77
8.666,-0.18,-41.34,-6.00,41.77
8.701,-0.18,-41.34,-6.00,41.77
8.703,-0.18,-41.34,-6.00,41.77
8.704,-0.18,-41.34,-6.00,41.77
8.707,-0.18,-41.28,-6.00,41.71
8.720,-0.18,-41.28,-5.94,41.71
8.729,-0.18,-41.22,-5.94,41.65
8.736,-0.12,-41.10,-5.88,41.52
8.747,-0.12,-41.04,-5.88,41.46
8.756,-0.12,-40.98,-5.82,41.39
8.766,-0.12,-40.92,-5.82,41.33
8.792,-0.12,-40.86,-5.82,41.27
8.794,-0.06,-40.80,-5.82,41.21
8.801,-0.06,-40.80,-5.82,41.21
8.806,-0.06,-40.74,-5.76,41.15
8.835,-0.06,-40.80,-5.76,41.20
8.837,-0.06,-40.80,-5.76,41.20
8.839,-0.06,-40.86,-5.76,41.26
8.847,0.00,-40.92,-5.70,41.32
8.855,0.06,-40.98,-5.70,41.37
8.865,0.06,-41.04,-5.64,41.43
8.875,0.12,-41.16,-5.64,41.54
8.889,0.12,-41.22,-5.64,41.60
8.911,0.18,-41.28,-5.58,41.66
8.912,0.18,-41.40,-5.58,41.77
8.914,0.24,-41.46,-5.58,41.83
8.924,0.24,-41.46,-5.58,41.83
8.935,0.24,-41.52,-5.64,41.90
8.945,0.24,-41.52,-5.58,41.89
8.955,0.24,-41.52,-5.58,41.89
8.971,0.24,-41.58,-5.58,41.95
8.988,0.24,-41.58,-5.52,41.95
8.991,0.24,-41.58,-5.52,41.95
9.017,0.24,-41.58,-5.46,41.94
9.020,0.24,-41.58,-5.46,41.94
9.021,0.24,-41.52,-5.40,41.87
9.024,0.24,-41.52,-5.40,41.87
9.047,0.24,-41.52,-5.40,41.87
9.048,0.24,-41.52,-5.40,41.87
9.054,0.30,-41.52,-5.34,41.86
9.066,0.30,-41.52,-5.34,41.86
9.074,0.30,-41.52,-5.34,41.86
9.084,0.30,-41.58,-5.34,41.92
9.095,0.36,-41.64,-5.34,41.98
9.117,0.36,-41.64,-5.34,41.98
9.119,0.42,-41.70,-5.34,42.04
9.124,0.42,-41.76,-5.34,42.10
9.154,0.42,-41.82,-5.34,42.16
9.156,0.42,-41.88,-5.34,42.22
9.158,0.42,-41.94,-5.34,42.28
9.167,0.48,-41.94,-5.40,42.29
9.175,0.48,-41.94,-5.40,42.29
9.191,0.48,-41.94,-5.40,42.29
9.193,0.48,-41.94,-5.40,42.29
9.212,0.48,-41.94,-5.40,42.29
9.213,0.48,-41.94,-5.40,42.29
9.230,0.42,-42.00,-5.34,42.34
9.233,0.42,-42.00,-5.28,42.33
9.242,0.42,-42.06,-5.22,42.38
9.255,0.42,-42.06,-5.22,42.38
9.262,0.42,-42.06,-5.16,42.38
9.273,0.36,-42.06,-5.16,42.38
9.290,0.36,-42.06,-5.10,42.37
9.293,0.36,-42.06,-5.10,42.37
9.303,0.36,-42.06,-5.10,42.37
9.314,0.30,-42.06,-5.10,42.37
9.324,0.30,-42.06,-5.10,42.37
9.337,0.30,-42.00,-5.10,42.31
9.344,0.30,-42.00,-5.10,42.31
9.354,0.30,-42.00,-5.10,42.31
9.362,0.30,-42.00,-5.04,42.30
9.374,0.24,-42.00,-4.98,42.29
9.398,0.18,-42.00,-4.92,42.29
9.400,0.12,-42.00,-4.86,42.28
9.404,0.06,-42.00,-4.80,42.27
9.413,-0.06,-42.06,-4.74,42.33
9.437,-0.18,-42.06,-4.74,42.33
9.440,-0.24,-42.06,-4.74,42.33
9.442,-0.30,-42.06,-4.80,42.33
9.455,-0.30,-42.06,-4.80,42.33
9.463,-0.30,-42.06,-4.86,42.34
9.473,-0.30,-42.06,-4.86,42.34
9.482,-0.24,-42.06,-4.92,42.35
9.500,-0.24,-42.06,-4.92,42.35
9.504,-0.24,-42.06,-4.92,42.35
9.513,-0.24,-42.06,-4.92,42.35
9.531,-0.24,-42.06,-4.98,42.35
9.537,-0.24,-42.06,-4.98,42.35
9.546,-0.30,-42.06,-4.98,42.35
9.556,-0.30,-42.06,-4.98,42.35
9.561,-0.30,-42.00,-4.98,42.30
9.572,-0.30,-42.00,-5.04,42.30
9.586,-0.30,-42.00,-5.04,42.30
9.608,-0.30,-42.00,-5.04,42.30
9.611,-0.30,-42.00,-5.04,42.30
9.613,-0.30,-41.94,-5.10,42.25
9.642,-0.30,-41.94,-5.10,42.25
9.643,-0.30,-42.00,-5.10,42.31
9.643,-0.30,-42.00,-5.10,42.31
9.653,-0.24,-42.00,-5.04,42.30
9.660,-0.18,-42.06,-5.04,42.36
9.670,-0.18,-42.12,-4.98,42.41
9.680,-0.12,-42.18,-4.98,42.47
9.698,-0.12,-42.30,-4.98,42.59
9.701,-0.06,-42.36,-4.92,42.64
9.716,-0.06,-42.48,-4.92,42.76
9.725,-0.06,-42.54,-4.92,42.82
9.730,-0.06,-42.60,-4.92,42.88
9.740,-0.06,-42.66,-4.98,42.95
9.751,-0.12,-42.72,-4.98,43.01
9.760,-0.12,-42.72,-4.98,43.01
9.792,-0.12,-42.72,-5.04,43.02
9.794,-0.12,-42.72,-5.04,43.02
9.796,-0.12,-42.78,-4.98,43.07
9.800,-0.12,-42.78,-4.98,43.07
9.819,-0.18,-42.78,-4.98,43.07
9.821,-0.18,-42.84,-4.92,43.12
9.829,-0.18,-42.84,-4.92,43.12
9.840,-0.24,-42.84,-4.86,43.12
9.849,-0.24,-42.84,-4.86,43.12
9.859,-0.24,-42.90,-4.86,43.18
9.883,-0.30,-42.90,-4.86,43.18
9.886,-0.30,-42.90,-4.86,43.18
9.907,-0.30,-42.84,-4.92,43.12
9.910,-0.30,-42.90,-4.98,43.19
9.911,-0.30,-42.90,-4.98,43.19
9.918,-0.24,-42.96,-5.04,43.26
9.929,-0.24,-42.96,-5.04,43.26
9.941,-0.24,-43.02,-5.10,43.32
9.948,-0.18,-43.02,-5.10,43.32
9.959,-0.18,-43.08,-5.16,43.39
9.969,-0.18,-43.14,-5.10,43.44
9.979,-0.18,-43.14,-5.10,43.44
10.005,-0.18,-43.14,-4.98,43.43
10.006,-0.18,-43.14,-4.92,43.42
10.013,-0.12,-43.08,-4.86,43.35
10.018,-0.12,-43.02,-4.74,43.28
10.031,-0.12,-43.02,-4.68,43.27
10.042,-0.12,-42.96,-4.62,43.21
10.049,-0.12,-42.90,-4.50,43.14
10.060,-0.12,-42.84,-4.44,43.07
10.068,-0.18,-42.78,-4.44,43.01
10.078,-0.18,-42.78,-4.44,43.01
10.106,-0.12,-42.78,-4.44,43.01
10.109,-0.12,-42.78,-4.44,43.01
10.111,-0.12,-42.78,-4.44,43.01
10.118,-0.06,-42.78,-4.44,43.01
10.140,-0.06,-42.78,-4.44,43.01
10.142,-0.06,-42.78,-4.44,43.01
10.148,0.00,-42.78,-4.50,43.02
10.160,0.06,-42.84,-4.50,43.08
10.170,0.06,-42.90,-4.56,43.14
10.177,0.06,-42.90,-4.56,43.14
10.187,0.06,-42.96,-4.56,43.20
10.197,0.06,-42.96,-4.62,43.21
10.213,0.06,-43.02,-4.62,43.27
10.217,0.06,-43.02,-4.62,43.27
10.227,0.06,-43.02,-4.68,43.27
10.239,0.06,-43.08,-4.68,43.33
10.251,0.06,-43.08,-4.68,43.33
10.269,0.06,-43.08,-4.68,43.33
10.273,0.06,-43.08,-4.62,43.33
10.287,0.06,-43.08,-4.62,43.33
10.293,0.06,-43.08,-4.62,43.33
10.316,0.00,-43.08,-4.62,43.33
10.318,-0.06,-43.08,-4.56,43.32
10.319,-0.12,-43.08,-4.50,43.31
10.336,-0.18,-43.08,-4.50,43.31
10.338,-0.24,-43.08,-4.44,43.31
10.350,-0.36,-43.08,-4.44,43.31
10.362,-0.36,-43.08,-4.44,43.31
10.367,-0.48,-43.08,-4.38,43.30
10.380,-0.48,-43.08,-4.32,43.30
10.387,-0.54,-43.08,-4.32,43.30
10.408,-0.60,-43.08,-4.26,43.29
10.410,-0.60,-43.08,-4.26,43.29
10.417,-0.60,-43.08,-4.20,43.29
10.429,-0.66,-43.08,-4.20,43.29
10.437,-0.66,-43.08,-4.20,43.29
10.447,-0.66,-43.08,-4.20,43.29
10.456,-0.66,-43.08,-4.26,43.30
10.467,-0.66,-43.14,-4.26,43.35
10.491,-0.66,-43.14,-4.32,43.36
10.493,-0.60,-43.14,-4.32,43.36
10.497,-0.60,-43.20,-4.38,43.43
10.507,-0.60,-43.20,-4.38,43.43
10.521,-0.54,-43.26,-4.44,43.49
10.535,-0.54,-43.26,-4.44,43.49
10.537,-0.54,-43.26,-4.44,43.49
10.548,-0.48,-43.32,-4.38,43.54
10.556,-0.48,-43.32,-4.38,43.54
10.566,-0.48,-43.32,-4.38,43.54
10.575,-0.48,-43.38,-4.38,43.60
10.593,-0.48,-43.38,-4.32,43.60
10.595,-0.48,-43.38,-4.32,43.60
10.606,-0.42,-43.38,-4.32,43.60
10.615,-0.42,-43.38,-4.32,43.60
10.625,-0.42,-43.38,-4.38,43.60
10.635,-0.42,-43.38,-4.38,43.60
10.646,-0.42,-43.38,-4.38,43.60
10.655,-0.42,-43.38,-4.38,43.60
10.666,-0.42,-43.38,-4.44,43.61
10.677,-0.36,-43.32,-4.44,43.55
10.698,-0.30,-43.32,-4.44,43.55
10.700,-0.24,-43.32,-4.38,43.54
10.705,-0.18,-43.32,-4.26,43.53
10.719,-0.12,-43.26,-4.14,43.46
10.725,-0.06,-43.26,-4.08,43.45
10.735,0.00,-43.32,-3.90,43.50
10.748,0.00,-43.32,-3.72,43.48
10.754,0.00,-43.32,-3.54,43.46
10.767,0.00,-43.32,-3.42,43.45
10.775,0.00,-43.32,-3.30,43.45
10.784,0.00,-43.32,-3.24,43.44
10.794,0.00,-43.32,-3.18,43.44
10.809,0.06,-43.32,-3.12,43.43
10.832,0.06,-43.32,-3.12,43.43
10.833,0.00,-43.38,-3.12,43.49
10.834,0.00,-43.38,-3.18,43.50
10.844,0.00,-43.38,-3.18,43.50
10.854,0.00,-43.44,-3.24,43.56
10.866,-0.06,-43.44,-3.30,43.57
10.873,-0.12,-43.56,-3.30,43.68
10.884,-0.24,-43.62,-3.36,43.75
10.894,-0.24,-43.68,-3.48,43.82
10.911,-0.30,-43.80,-3.60,43.95
10.915,-0.30,-43.92,-3.66,44.07
10.937,-0.36,-44.04,-3.72,44.20
10.940,-0.36,-44.10,-3.84,44.27
10.945,-0.30,-44.22,-3.90,44.39
10.955,-0.36,-44.28,-3.96,44.46
10.970,-0.36,-44.34,-4.02,44.52
10.973,-0.36,-44.40,-4.08,44.59
10.986,-0.36,-44.40,-4.08,44.59
10.994,-0.36,-44.34,-4.08,44.53
11.017,-0.36,-44.28,-4.08,44.47
11.019,-0.36,-44.16,-4.02,44.34
11.023,-0.36,-44.10,-3.96,44.28
11.035,-0.36,-44.04,-3.96,44.22
11.043,-0.36,-43.98,-3.90,44.15
11.052,-0.36,-43.92,-3.90,44.09
11.063,-0.30,-43.86,-3.84,44.03
11.075,-0.30,-43.92,-3.78,44.08
11.091,-0.30,-43.92,-3.78,44.08
11.093,-0.30,-43.92,-3.78,44.08
11.109,-0.30,-43.92,-3.78,44.08
11.113,-0.36,-43.92,-3.72,44.08
11.124,-0.36,-43.98,-3.72,44.14
11.139,-0.42,-43.98,-3.72,44.14
11.143,-0.42,-43.98,-3.78,44.14
11.157,-0.48,-43.98,-3.72,44.14
11.175,-0.48,-43.98,-3.72,44.14
11.177,-0.48,-43.98,-3.78,44.14
11.188,-0.54,-43.98,-3.78,44.15
11.193,-0.54,-43.98,-3.78,44.15
11.213,-0.54,-43.98,-3.78,44.15
11.213,-0.60,-43.98,-3.78,44.15
11.230,-0.60,-43.98,-3.84,44.15
11.231,-0.60,-43.98,-3.84,44.15
11.242,-0.60,-43.98,-3.90,44.16
11.252,-0.60,-44.04,-3.84,44.21
11.261,-0.60,-44.04,-3.84,44.21
11.271,-0.60,-44.10,-3.78,44.27
11.282,-0.60,-44.10,-3.72,44.26
11.305,-0.60,-44.16,-3.72,44.32
11.307,-0.60,-44.22,-3.66,44.38
11.313,-0.60,-44.28,-3.60,44.43
11.331,-0.54,-44.34,-3.60,44.49
11.334,-0.54,-44.40,-3.60,44.55
11.348,-0.48,-44.46,-3.60,44.61
11.355,-0.48,-44.52,-3.60,44.67
11.364,-0.42,-44.58,-3.60,44.73
11.378,-0.42,-44.58,-3.60,44.73
11.383,-0.42,-44.64,-3.60,44.79
11.405,-0.42,-44.64,-3.54,44.78
11.405,-0.42,-44.64,-3.48,44.78
11.410,-0.42,-44.64,-3.42,44.77
11.423,-0.42,-44.64,-3.36,44.77
11.431,-0.42,-44.70,-3.30,44.82
11.441,-0.42,-44.70,-3.30,44.82
11.451,-0.42,-44.70,-3.24,44.82
11.461,-0.48,-44.70,-3.18,44.82
11.482,-0.48,-44.70,-3.18,44.82
11.482,-0.54,-44.70,-3.18,44.82
11.504,-0.54,-44.70,-3.18,44.82
11.504,-0.60,-44.70,-3.18,44.82
11.510,-0.60,-44.70,-3.24,44.82
11.524,-0.66,-44.70,-3.24,44.82
11.530,-0.72,-44.70,-3.36,44.83
11.540,-0.78,-44.64,-3.42,44.78
11.550,-0.78,-44.64,-3.54,44.79
11.561,-0.84,-44.64,-3.60,44.79
11.582,-0.84,-44.64,-3.66,44.80
11.583,-0.84,-44.64,-3.78,44.81
11.590,-0.84,-44.70,-3.78,44.87
11.600,-0.84,-44.70,-3.78,44.87
11.611,-0.78,-44.70,-3.72,44.86
11.619,-0.72,-44.70,-3.66,44.86
11.629,-0.72,-44.70,-3.60,44.85
11.641,-0.66,-44.76,-3.54,44.90
11.649,-0.60,-44.76,-3.48,44.90
11.659,-0.60,-44.76,-3.36,44.89
11.671,-0.60,-44.76,-3.30,44.89
11.691,-0.60,-44.76,-3.24,44.88
11.693,-0.60,-44.76,-3.24,44.88
11.699,-0.66,-44.82,-3.18,44.94
11.716,-0.66,-44.82,-3.18,44.94
11.718,-0.66,-44.82,-3.18,44.94
11.721,-0.72,-44.82,-3.12,44.93
11.732,-0.72,-44.82,-3.12,44.93
11.743,-0.78,-44.82,-3.06,44.93
11.749,-0.78,-44.82,-3.06,44.93
11.760,-0.84,-44.82,-3.06,44.93
11.769,-0.84,-44.88,-3.12,45.00
11.786,-0.84,-44.88,-3.12,45.00
11.809,-0.84,-44.88,-3.12,45.00
11.811,-0.84,-44.88,-3.18,45.00
11.813,-0.84,-44.94,-3.18,45.06
11.819,-0.84,-44.94,-3.24,45.06
11.829,-0.78,-44.94,-3.24,45.06
11.839,-0.72,-44.94,-3.24,45.06
11.849,-0.66,-44.94,-3.30,45.07
11.862,-0.60,-44.94,-3.36,45.07
11.869,-0.60,-44.94,-3.42,45.07
11.879,-0.54,-44.94,-3.48,45.08
11.888,-0.48,-44.94,-3.48,45.08
11.909,-0.48,-44.94,-3.48,45.08
11.912,-0.48,-45.00,-3.48,45.14
11.919,-0.48,-45.00,-3.48,45.14
11.931,-0.48,-45.00,-3.48,45.14
11.938,-0.54,-45.06,-3.42,45.19
11.948,-0.54,-45.06,-3.30,45.18
11.961,-0.54,-45.12,-3.24,45.24
11.968,-0.48,-45.12,-3.18,45.23
11.980,-0.48,-45.12,-3.12,45.23
11.988,-0.48,-45.18,-3.06,45.29
12.013,-0.48,-45.18,-3.00,45.28
12.016,-0.48,-45.18,-2.94,45.28
12.019,-0.48,-45.18,-2.88,45.27
12.037,-0.42,-45.18,-2.88,45.27
12.039,-0.42,-45.18,-2.82,45.27
12.049,-0.42,-45.24,-2.82,45.33
12.057,-0.42,-45.30,-2.76,45.39
12.068,-0.42,-45.30,-2.76,45.39
12.086,-0.42,-45.36,-2.70,45.44
12.087,-0.42,-45.36,-2.70,45.44
12.102,-0.42,-45.42,-2.76,45.51
12.107,-0.42,-45.48,-2.76,45.57
12.117,-0.48,-45.48,-2.76,45.57
12.128,-0.54,-45.42,-2.76,45.51
12.137,-0.60,-45.42,-2.76,45.51
12.151,-0.66,-45.42,-2.76,45.51
12.158,-0.72,-45.42,-2.76,45.51
12.167,-0.78,-45.36,-2.76,45.45
12.180,-0.78,-45.36,-2.76,45.45
12.187,-0.78,-45.36,-2.76,45.45
12.199,-0.84,-45.36,-2.76,45.45
12.207,-0.84,-45.36,-2.76,45.45
12.226,-0.84,-45.36,-2.76,45.45
12.228,-0.78,-45.30,-2.82,45.39
12.236,-0.78,-45.30,-2.82,45.39
12.252,-0.78,-45.30,-2.82,45.39
12.257,-0.78,-45.30,-2.82,45.39
12.266,-0.78,-45.30,-2.88,45.40
12.276,-0.78,-45.30,-2.88,45.40
12.291,-0.84,-45.30,-2.88,45.40
12.307,-0.84,-45.24,-2.88,45.34
12.309,-0.84,-45.24,-2.82,45.34
12.317,-0.84,-45.24,-2.76,45.33
12.326,-0.84,-45.24,-2.76,45.33
12.336,-0.84,-45.24,-2.70,45.33
12.349,-0.84,-45.24,-2.64,45.32
12.356,-0.84,-45.24,-2.58,45.32
12.367,-0.84,-45.24,-2.52,45.32
12.378,-0.78,-45.24,-2.52,45.32
12.386,-0.72,-45.24,-2.46,45.31
12.415,-0.72,-45.24,-2.46,45.31
12.417,-0.66,-45.24,-2.40,45.31
12.419,-0.60,-45.24,-2.34,45.30
12.425,-0.60,-45.24,-2.34,45.30
12.436,-0.54,-45.24,-2.28,45.30
12.449,-0.48,-45.24,-2.28,45.30
12.456,-0.48,-45.24,-2.28,45.30
12.469,-0.48,-45.24,-2.28,45.30
12.476,-0.48,-45.24,-2.22,45.30
