43.244312,2.76,-37.08,-22.08,0
43.244312,2.76,-37.08,-22.08,179638250
43.244312,2.76,-37.08,-22.08,359278083
43.240524,2.7,-37.08,-22.08,538913375
43.23682,2.64,-37.08,-22.08,719286208
43.23682,2.64,-37.08,-22.08,898036667
43.271194,2.7,-37.08,-22.14,1078456125
43.271194,2.7,-37.08,-22.14,1258021084
43.219788,2.7,-37.02,-22.14,1436721542
43.223576,2.76,-37.02,-22.14,1616332751
43.223576,2.76,-37.02,-22.14,1796566084
43.19675,2.82,-37.02,-22.08,1976431667
43.20071,2.88,-37.02,-22.08,2155155376
43.20071,2.88,-37.02,-22.08,2335424584
43.20071,2.88,-37.02,-22.08,2514194293
43.149303,2.88,-36.96,-22.08,2694649668
43.149303,2.88,-36.96,-22.08,2873322626
43.149303,2.88,-36.96,-22.08,3053523710
43.11863,2.88,-36.96,-22.02,3232363710
43.071266,2.94,-36.9,-22.02,3412828876
43.071266,2.94,-36.9,-22.02,3591855627
43.024017,3.0,-36.84,-22.02,3771209627
42.941936,3.0,-36.78,-21.96,3951560085
42.8948,3.06,-36.72,-21.96,4130378418
42.81272,3.06,-36.66,-21.9,4310246919
42.81272,3.06,-36.66,-21.9,4489836044
42.761356,3.06,-36.6,-21.9,4669315877
42.761356,3.06,-36.6,-21.9,4848164794
42.761356,3.06,-36.6,-21.9,5027631294
42.761356,3.06,-36.6,-21.9,5207177252
42.761356,3.06,-36.6,-21.9,5386789377
42.710014,3.06,-36.54,-21.9,5566812044
42.710014,3.06,-36.54,-21.9,5746429503
42.710014,3.06,-36.54,-21.9,5926002586
42.710014,3.06,-36.54,-21.9,6105534753
42.710014,3.06,-36.54,-21.9,6285191878
42.705757,3.0,-36.54,-21.9,6466215503
42.705757,3.0,-36.54,-21.9,6645309211
42.752934,2.94,-36.6,-21.9,6824770878
42.775623,2.82,-36.6,-21.96,7003763628
42.8155,2.64,-36.66,-21.96,7183857462
42.85966,2.52,-36.72,-21.96,7362597003
42.90088,2.34,-36.78,-21.96,7542153170
43.025063,2.16,-36.9,-22.02,7722442253
43.17091,1.98,-37.08,-22.02,7902118504
43.451477,1.8,-37.38,-22.08,8081694462
43.681442,1.62,-37.62,-22.14,8261318587
43.96608,1.5,-37.92,-22.2,8440829295
44.23168,1.44,-38.16,-22.32,8620357837
44.581333,1.44,-38.46,-22.5,8800126587
45.011158,1.38,-38.82,-22.74,8978719879
45.307312,1.32,-39.06,-22.92,9158180129
45.584053,1.32,-39.24,-23.16,9337938671
45.77721,1.26,-39.36,-23.34,9518256463
45.92074,1.26,-39.42,-23.52,9697814213
46.08211,1.14,-39.54,-23.64,9876522296
46.1924,1.02,-39.6,-23.76,10056346755
46.272217,0.9,-39.66,-23.82,10236281088
46.238205,0.72,-39.66,-23.76,10416254880
46.287968,0.6,-39.72,-23.76,10596425922
46.30733,0.48,-39.78,-23.7,10774321672
46.40937,0.36,-39.9,-23.7,10954872922
46.605946,0.24,-40.2,-23.58,11134399963
46.752514,0.18,-40.44,-23.46,11313257214
47.026722,0.12,-40.86,-23.28,11492841630
47.251476,0.06,-41.22,-23.1,11673107505
47.53121,0.0,-41.64,-22.92,11851846380
47.73244,-0.06,-42.0,-22.68,12031426922
47.964924,-0.12,-42.36,-22.5,12211030714
48.171967,-0.18,-42.72,-22.26,12391539714
48.19595,-0.24,-42.84,-22.08,12569984047
48.27443,-0.3,-43.02,-21.9,12749717756
48.274055,-0.36,-43.08,-21.78,12929257464
48.300594,-0.36,-43.14,-21.72,13109662173
48.381397,-0.42,-43.26,-21.66,13288387464
48.515667,-0.42,-43.44,-21.6,13467900048
48.57051,-0.48,-43.56,-21.48,13647693548
48.70559,-0.48,-43.74,-21.42,13826946048
48.89562,-0.54,-43.98,-21.36,14006831715
49.033585,-0.54,-44.22,-21.18,14186549715
49.172993,-0.54,-44.46,-21.0,14365898382
49.314526,-0.6,-44.7,-20.82,14545578548
49.322006,-0.54,-44.82,-20.58,14724754382
49.202965,-0.54,-44.88,-20.16,14904623965
49.16706,-0.6,-45.0,-19.8,15085044174
49.102844,-0.66,-45.06,-19.5,15264493007
48.985325,-0.72,-45.06,-19.2,15444090174
48.92576,-0.84,-45.12,-18.9,15623684507
48.8912,-0.96,-45.18,-18.66,15802442091
48.83558,-1.08,-45.24,-18.36,15983016924
48.992268,-1.14,-45.48,-18.18,16161682966
49.251705,-1.26,-45.78,-18.12,16341101758
49.466682,-1.32,-46.08,-17.94,16521404966
49.60418,-1.32,-46.32,-17.7,16700434466
49.736958,-1.32,-46.62,-17.28,16879837758
49.79801,-1.32,-46.86,-16.8,17060208425
49.884434,-1.32,-47.1,-16.38,17239838425
49.93777,-1.32,-47.28,-16.02,17419491091
49.880394,-1.32,-47.34,-15.66,17598002925
49.75176,-1.38,-47.34,-15.24,17778675800
49.660686,-1.38,-47.34,-14.94,17958060425
49.587376,-1.32,-47.34,-14.7,18136827008
49.609264,-1.32,-47.4,-14.58,18316347009
49.574127,-1.32,-47.4,-14.46,18496755509
49.654087,-1.32,-47.52,-14.34,18675743925
49.717377,-1.32,-47.64,-14.16,18855013967
49.79841,-1.32,-47.76,-14.04,19035761217
49.86318,-1.32,-47.88,-13.86,19215050759
49.986485,-1.32,-48.06,-13.68,19394893634
50.05302,-1.32,-48.18,-13.5,19573289801
50.137997,-1.38,-48.3,-13.38,19753742884
50.20437,-1.32,-48.42,-13.2,19932649509
50.273197,-1.32,-48.54,-13.02,20111956259
50.179626,-1.26,-48.54,-12.66,20291786801
50.132,-1.2,-48.6,-12.24,20472036510
50.015568,-1.14,-48.6,-11.76,20651614301
49.890026,-1.08,-48.6,-11.22,20830478468
49.78301,-1.02,-48.6,-10.74,21010002635
49.679348,-0.9,-48.6,-10.26,21189338468
49.592278,-0.78,-48.6,-9.84,21370100802
49.509743,-0.72,-48.6,-9.42,21549454468
49.45194,-0.6,-48.6,-9.12,21729032677
49.417747,-0.48,-48.6,-8.94,21907720135
49.395634,-0.42,-48.6,-8.82,22088230594
49.384083,-0.3,-48.6,-8.76,22266915760
49.362354,-0.18,-48.6,-8.64,22447245677
49.33087,-0.06,-48.6,-8.46,22626875636
49.290245,0.0,-48.6,-8.22,22806924594
49.22198,0.06,-48.6,-7.8,22985531844
49.157467,0.18,-48.6,-7.38,23165644594
49.10497,0.24,-48.6,-7.02,23344496094
49.055126,0.3,-48.6,-6.66,23524093386
49.0157,0.36,-48.6,-6.36,23703649136
48.970768,0.42,-48.6,-6.0,23883755845
48.868923,0.48,-48.54,-5.64,24063515678
48.789482,0.54,-48.48,-5.46,24241984720
48.657635,0.6,-48.36,-5.34,24421775761
48.533436,0.72,-48.24,-5.28,24601956220
48.338223,0.9,-48.06,-5.1,24781805845
48.211445,1.14,-47.94,-4.98,24960671928
48.012783,1.32,-47.76,-4.74,25140854303
47.81586,1.5,-47.58,-4.5,25319660929
47.558887,1.62,-47.34,-4.26,25499995512
47.300438,1.8,-47.1,-3.96,25679585595
47.10168,1.92,-46.92,-3.66,25859133512
46.893986,1.98,-46.74,-3.24,26037864346
46.570244,2.04,-46.44,-2.82,26218286054
46.24739,2.04,-46.14,-2.4,26397854096
45.990578,2.04,-45.9,-2.04,26576730387
45.796314,2.04,-45.72,-1.68,26756547471
45.60478,2.04,-45.54,-1.32,26935767346
45.415997,2.04,-45.36,-0.96,27115529596
45.23451,2.1,-45.18,-0.72,27294797513
45.11214,2.1,-45.06,-0.54,27474663805
45.049973,2.1,-45.0,-0.3,27654148221
44.991917,2.16,-44.94,-0.06,27833604763
44.812447,2.16,-44.76,0.18,28014012346
44.63722,2.22,-44.58,0.42,28192708055
44.34272,2.28,-44.28,0.6,28373117347
