947, 1023, 1064
943, 1020, 2136
943, 1018, 3208
943, 1018, 4280
943, 1018, 15380
942, 1018, 34096
942, 1018, 52816
941, 1018, 71536
941, 1018, 90256
940, 1018, 108976
939, 1018, 128736
937, 1017, 148500
930, 1015, 168256
867, 982, 186976
855, 989, 205696
864, 997, 224416
865, 982, 243136
867, 979, 261856
863, 992, 280584
859, 986, 299296
877, 981, 318016
935, 1015, 337776
938, 1017, 357536
939, 1017, 377296
938, 1018, 397056
940, 1017, 416816
940, 1018, 436576
937, 1017, 456336
936, 1017, 476096
878, 994, 494816
871, 976, 513536
870, 978, 532256
878, 981, 550976
877, 980, 569696
873, 978, 588416
868, 973, 607136
881, 985, 625856
934, 1014, 645616
939, 1017, 665376
937, 1018, 685136
939, 1018, 704896
940, 1018, 724656
939, 1018, 744416
939, 1019, 764176
937, 1017, 783936
912, 988, 802656
864, 980, 821376
889, 987, 840096
906, 986, 858816
912, 980, 877536
907, 979, 896256
882, 975, 914976
874, 983, 933696
927, 1013, 953456
937, 1016, 973216
939, 1017, 992976
937, 1018, 1012744
938, 1017, 1033536
938, 1017, 1054336
939, 1017, 1075136
939, 1016, 1095936
927, 987, 1115696
869, 975, 1135456
861, 980, 1155216
866, 981, 1174976
865, 980, 1194736
863, 977, 1214496
856, 977, 1234256
864, 1002, 1255056
932, 1016, 1275856
938, 1017, 1296656
938, 1017, 1317456
939, 1018, 1338256
939, 1018, 1359056
939, 1018, 1379856
938, 1015, 1400656
934, 1002, 1421456
869, 977, 1441216
850, 980, 1460976
855, 981, 1480736
858, 983, 1500496
857, 979, 1520256
851, 972, 1540016
860, 991, 1559776
919, 1013, 1580576
937, 1016, 1601376
940, 1017, 1622176
940, 1019, 1642976
940, 1018, 1663776
939, 1017, 1684576
938, 1014, 1705376
937, 1014, 1726176
905, 978, 1745940
860, 987, 1765696
858, 988, 1785456
864, 988, 1805216
868, 999, 1824976
862, 991, 1844736
858, 981, 1864496
870, 1013, 1885296
936, 1017, 1906096
939, 1018, 1926896
939, 1018, 1947696
939, 1018, 1968496
938, 1017, 1989296
939, 1017, 2010096
938, 1014, 2030896
933, 985, 2050656
878, 972, 2070416
867, 977, 2090176
874, 979, 2109936
878, 980, 2129696
875, 976, 2149456
871, 980, 2169216
877, 1012, 2190016
923, 1017, 2210824
938, 1018, 2231616
939, 1017, 2252416
940, 1017, 2273216
939, 1018, 2294016
939, 1018, 2314816
938, 1015, 2335616
936, 985, 2355376
895, 979, 2375136
850, 986, 2394896
897, 988, 2414656
902, 982, 2434416
894, 977, 2454176
903, 975, 2473936
891, 993, 2493696
882, 1014, 2514496
935, 1016, 2535296
939, 1017, 2556096
937, 1018, 2576896
939, 1018, 2597696
939, 1016, 2618496
939, 1015, 2639296
937, 1009, 2660096
934, 979, 2679856
875, 977, 2699616
858, 980, 2719376
864, 981, 2739136
865, 980, 2758896
863, 974, 2778656
860, 982, 2798416
860, 1014, 2819216
909, 1017, 2840016
938, 1018, 2860816
939, 1018, 2881616
939, 1017, 2902416
940, 1018, 2923216
939, 1017, 2944020
948, 1014, 2964816
937, 982, 2984576
918, 973, 3004336
857, 978, 3024096
854, 980, 3043856
857, 980, 3063616
858, 973, 3083376
856, 981, 3103136
849, 1013, 3123936
871, 1016, 3144736
936, 1018, 3165536
940, 1019, 3186336
940, 1019, 3207136
938, 1019, 3227936
940, 1017, 3248736
939, 1016, 3269536
938, 984, 3289296
932, 987, 3309056
867, 996, 3328816
855, 987, 3348576
862, 993, 3368336
864, 987, 3388096
863, 979, 3407856
858, 1009, 3428656
867, 1016, 3449456
932, 1018, 3470256
939, 1019, 3491056
939, 1019, 3511856
939, 1018, 3532656
941, 1018, 3553456
941, 1018, 3574256
938, 1004, 3595056
934, 976, 3614816
878, 977, 3634576
872, 980, 3654336
871, 980, 3674096
875, 978, 3693856
876, 975, 3713616
873, 987, 3733376
870, 1015, 3754176
886, 1017, 3774976
936, 1017, 3795776
938, 1019, 3816576
938, 1018, 3837376
939, 1019, 3858176
939, 1017, 3878976
938, 1011, 3899776
937, 977, 3919536
930, 986, 3939296
877, 984, 3959056
890, 980, 3978816
905, 979, 3998576
914, 975, 4018336
907, 982, 4038096
881, 1013, 4058896
875, 1017, 4079696
933, 1018, 4100496
939, 1019, 4121296
