0.8,1.2,6.67072288195
0.8,1.25555555556,6.61092781723
0.8,1.31111111111,6.80745578173
0.8,1.36666666667,6.7570400238
0.8,1.42222222222,6.55832614217
0.8,1.47777777778,6.48637752895
0.8,1.53333333333,6.52232087625
0.8,1.58888888889,6.5603318886
0.8,1.64444444444,6.73364519694
0.8,1.7,6.70205862578
0.866666666667,1.2,6.45126284968
0.866666666667,1.25555555556,6.4726612809
0.866666666667,1.31111111111,6.40418766152
0.866666666667,1.36666666667,6.53563126217
0.866666666667,1.42222222222,6.52411599376
0.866666666667,1.47777777778,6.52261220759
0.866666666667,1.53333333333,6.45656777345
0.866666666667,1.58888888889,6.51442986389
0.866666666667,1.64444444444,6.53918544614
0.866666666667,1.7,6.44754158839
0.933333333333,1.2,6.34355264679
0.933333333333,1.25555555556,6.3993747032
0.933333333333,1.31111111111,6.40550869041
0.933333333333,1.36666666667,6.41156109844
0.933333333333,1.42222222222,6.38699968389
0.933333333333,1.47777777778,6.34252192347
0.933333333333,1.53333333333,6.36715299463
0.933333333333,1.58888888889,6.34975618166
0.933333333333,1.64444444444,6.40902757054
0.933333333333,1.7,6.44749372161
1.0,1.2,6.4208117474
1.0,1.25555555556,6.45469586817
1.0,1.31111111111,6.39601356164
1.0,1.36666666667,6.45696651263
1.0,1.42222222222,6.44717248974
1.0,1.47777777778,6.37727473981
1.0,1.53333333333,6.39924716027
1.0,1.58888888889,6.42862648689
1.0,1.64444444444,6.33796329775
1.0,1.7,6.43822389151
1.06666666667,1.2,6.67973039497
1.06666666667,1.25555555556,6.78268873297
1.06666666667,1.31111111111,6.65343913991
1.06666666667,1.36666666667,6.63902295789
1.06666666667,1.42222222222,6.68654483322
1.06666666667,1.47777777778,6.66547712711
1.06666666667,1.53333333333,6.74252133454
1.06666666667,1.58888888889,6.65670659473
1.06666666667,1.64444444444,6.90237900615
1.06666666667,1.7,6.72315544401
1.13333333333,1.2,7.02014476133
1.13333333333,1.25555555556,7.10579314709
1.13333333333,1.31111111111,6.92399171224
1.13333333333,1.36666666667,7.09273724728
1.13333333333,1.42222222222,7.08937593642
1.13333333333,1.47777777778,7.08871609824
1.13333333333,1.53333333333,6.94808347786
1.13333333333,1.58888888889,6.96808887314
1.13333333333,1.64444444444,7.05161831059
1.13333333333,1.7,6.84165413951
1.2,1.2,7.41092325108
1.2,1.25555555556,7.43944286944
1.2,1.31111111111,7.54475169522
1.2,1.36666666667,7.34178128424
1.2,1.42222222222,7.35111046135
1.2,1.47777777778,7.36079658436
1.2,1.53333333333,7.25765967085
1.2,1.58888888889,7.34967437038
1.2,1.64444444444,7.3212954115
1.2,1.7,7.31602071543
1.26666666667,1.2,7.47005029519
1.26666666667,1.25555555556,7.74376806878
1.26666666667,1.31111111111,7.6486561633
1.26666666667,1.36666666667,7.63831192356
1.26666666667,1.42222222222,7.45617328057
1.26666666667,1.47777777778,7.6314311251
1.26666666667,1.53333333333,7.52952779702
1.26666666667,1.58888888889,7.65374337605
1.26666666667,1.64444444444,7.50196922642
1.26666666667,1.7,7.50221224698
1.33333333333,1.2,7.50022268837
1.33333333333,1.25555555556,7.68920796889
1.33333333333,1.31111111111,7.65446979595
1.33333333333,1.36666666667,7.7737106039
1.33333333333,1.42222222222,7.757137069
1.33333333333,1.47777777778,7.67486425383
1.33333333333,1.53333333333,7.57013827382
1.33333333333,1.58888888889,7.69466514864
1.33333333333,1.64444444444,7.60323469838
1.33333333333,1.7,7.67002112258
1.4,1.2,7.686339625
1.4,1.25555555556,7.53392272336
1.4,1.31111111111,7.76242921948
1.4,1.36666666667,7.61066772771
1.4,1.42222222222,7.54590817028
1.4,1.47777777778,7.62461137772
1.4,1.53333333333,7.7021101105
1.4,1.58888888889,7.63943777444
1.4,1.64444444444,7.45165403539
1.4,1.7,7.699905676
